SeriousDlqin2yrs,RevolvingUtil,age,Late30_59,DebtRatio,MonthlyIncome,OpenCreditLines,Late90,RealEstateLoans,Late60_89,Dependents
0,0.23558757283183518,47,0,0.17741822704057714,,8,0,1,0,0.0
0,0.1709361824774297,81,0,0.24740435964386484,,5,0,0,0,0.0
0,0.46307009264009946,53,0,0.28339095431338057,,11,0,1,0,1.0
0,0.03584985368479488,58,0,0.43117849858379054,,17,0,0,0,1.0
0,0.10517998389307075,48,0,0.25274164526040804,11200.98178262495,7,0,1,1,0.0
0,0.182857506633682,45,0,0.16788930563218268,,5,0,2,0,0.0
0,0.244376134060074,33,0,0.12234083370920101,30828.242668508323,9,0,4,0,0.0
0,0.08084664317513188,67,0,0.33316775851447733,11655.29578998862,4,0,0,0,0.0
0,0.4494310558162438,62,0,0.05149795330877847,18577.927915401197,13,0,1,0,2.0
0,0.29527704585930986,47,0,0.2500771386630757,18042.304077636432,6,1,0,0,0.0
0,0.3553442425817036,39,0,0.6065019350512584,17092.182396721764,10,0,0,0,1.0
0,0.14012095679198455,54,0,0.3986980554270437,12997.67484422398,5,0,3,0,0.0
0,0.11834700477856032,45,0,0.2331330418217904,13790.008034986558,6,0,1,0,1.0
0,0.38586240802678845,48,0,0.46841905590081023,13168.797978250699,14,0,0,0,0.0
0,0.2932355361994741,34,0,0.09484483610945238,6909.989025047038,8,0,0,0,0.0
0,0.4811529393304705,55,0,0.4245591526473173,,10,0,1,0,2.0
0,0.10825909718447316,55,0,0.3653464775160111,5440.364900097409,6,0,3,0,1.0
0,0.324736374181678,67,0,0.0657277185811929,13203.287781392668,9,0,3,0,3.0
0,0.23748325678006224,49,1,0.13014892299352296,,6,0,0,0,1.0
0,0.15378151144112412,47,0,0.4624041131249089,,4,0,1,0,0.0
0,0.2451379578508159,30,0,0.1324909285358624,6718.398704468596,11,0,2,0,0.0
1,0.8965454984419772,33,4,1.166487918335199,4513.61692237626,8,3,0,0,1.0
0,0.289186536847028,64,0,0.15721693771061437,12527.191503520511,11,0,0,0,1.0
0,0.015083704537771477,52,0,0.49579806334912624,30226.629561162106,10,0,2,0,2.0
0,0.269267666854788,33,0,0.24790582132831052,,10,0,3,0,0.0
0,0.35392272481274567,34,0,0.14881127594035023,7340.150487663804,8,0,2,0,3.0
0,0.2754630582142672,44,0,0.3753565926470226,5038.536804307178,6,0,1,0,
0,0.49439436717403934,65,0,0.2587829245759469,11037.772903779858,5,0,2,0,1.0
0,0.1689753996995658,56,0,0.1261547456479076,,8,0,0,0,
0,0.07010336698207072,31,1,0.18674038453065492,6855.057824799619,10,0,0,0,1.0
0,0.37081410019109595,57,0,0.5697936226242785,6105.968956949821,8,0,1,0,2.0
0,0.5572115557635268,40,0,0.3898874752962741,7401.488147902438,8,0,0,0,
0,0.324787961612463,44,0,0.4047770969945778,20498.40057684481,6,0,0,0,0.0
0,0.14019803444910728,65,1,0.47584241497959906,6101.738094005254,3,0,0,0,1.0
0,0.16519501382681814,62,0,0.5371505124313242,8003.678890543391,4,0,3,0,1.0
0,0.34890251912134945,67,0,0.5260476451205484,4840.242671885678,15,0,2,0,3.0
0,0.48062687019125666,51,0,0.2914743047218468,4216.65207754551,13,0,3,0,0.0
0,0.26359983910870716,64,0,0.28423783022146404,8606.648313189742,9,0,0,0,1.0
1,0.9148922220380612,31,1,1.2135844209590307,,7,2,1,3,3.0
0,0.12063162785314517,48,0,0.1529204853576348,5568.176040626474,8,0,1,0,0.0
0,0.4568958053861441,47,1,0.4665836520243028,4629.863542149541,4,0,2,0,0.0
0,0.20768359950428575,52,0,0.31281502285262397,3882.885323884761,7,0,0,0,0.0
0,0.528708226596688,33,0,0.13205847823909628,10643.65579893859,5,0,2,0,2.0
0,0.1860185869294563,48,1,0.17843514026598964,,10,0,4,0,1.0
0,0.1069401207415135,72,0,0.2040286442868643,4845.733411418508,8,0,2,0,1.0
0,0.2894046789151288,36,1,0.30066770197166715,7158.976550253655,15,0,1,0,1.0
0,0.23730121374535573,33,0,0.26899366636861455,17002.86134789379,11,0,1,0,1.0
0,0.022450705737584335,34,0,0.15205252098941402,8894.827758635225,7,0,4,0,2.0
0,0.3065407180993582,85,0,0.4327753421806885,9412.620799468103,7,0,0,0,2.0
0,0.10519295238063757,58,0,0.4228817321498197,11969.927192329336,10,0,1,0,1.0
0,0.4626744751345348,48,0,0.05041772763846412,,11,0,0,0,1.0
0,0.4193305807168195,52,0,0.2746031615485794,6708.618407994583,6,0,2,0,0.0
0,0.6539245358748245,55,0,0.39262635346207686,,4,0,3,0,3.0
0,0.6085099449667931,43,0,0.49533260003815993,,7,1,0,0,0.0
0,0.4699926477147512,44,0,0.36767928668465294,4419.989924604358,9,0,0,0,1.0
0,0.4987133273973435,49,0,0.39896496589871244,,8,0,1,0,1.0
0,0.345741695776152,41,1,0.3187635353044802,14129.617455229774,6,0,0,0,0.0
1,0.637269556842909,34,3,1.2325289922737022,8806.731694994813,12,0,2,2,0.0
0,0.46298939130555317,56,0,0.09334104918761803,7805.209369893244,6,1,1,0,0.0
0,0.17681056961553293,38,2,0.1531356247290486,14990.104098782842,10,0,0,0,2.0
0,0.27147493070892986,85,0,0.21625509519733668,19748.874829496548,10,0,2,0,1.0
0,0.396812857137001,62,0,0.44946597256796195,10085.726045911997,8,0,0,0,0.0
0,0.30183741509982925,34,0,0.3392016014682774,13605.265492570115,5,0,0,0,1.0
0,0.12302664343617618,21,0,0.24825414970608148,25166.79706458907,7,0,1,0,2.0
0,0.3316973249582563,42,0,0.2786917145016949,6957.708403923821,10,0,3,0,2.0
0,0.33922334586186337,61,1,0.4080989537535623,8770.82701714719,3,0,1,0,0.0
0,0.3476552860028683,58,0,0.2811977924417369,,9,0,1,0,1.0
0,0.2345263293970458,50,1,0.21419056535399073,6185.02319959538,7,0,0,0,1.0
0,0.42123669952220943,43,1,0.14689839952095068,,6,2,1,0,0.0
0,0.2659596545783321,39,0,0.3097356092774677,7229.01394743522,5,0,3,0,1.0
0,0.4872811058231213,46,0,0.4125168149098367,,7,0,2,0,2.0
0,0.2777874915940239,37,1,0.37877018248988376,5473.101677662056,10,0,1,0,0.0
0,0.11046274709263962,46,0,0.2990504766342403,9570.378758429644,16,0,1,0,0.0
0,0.08107766465122057,70,0,0.2258079977368342,5863.600276427594,5,0,2,0,0.0
0,0.3471897331159877,41,0,0.2461670016524331,,12,1,1,0,1.0
0,0.4507816305307439,60,0,0.13258087267711915,3831.2577291338,18,0,2,0,2.0
0,0.2986011790789547,62,0,0.32744050705304195,9114.89958117963,11,0,2,0,2.0
0,0.4838478665994908,36,0,0.5153712490361821,12604.705925533588,7,0,1,0,1.0
0,0.2966235061522727,40,0,0.49209023932988744,,10,0,2,0,1.0
0,0.5144307971382124,66,1,0.12732680196675963,11128.939477437316,9,0,1,0,2.0
0,0.15066843385318118,39,0,0.27279401614633486,7964.890748079852,12,0,1,0,1.0
0,0.46180922240607214,51,0,0.4469257505130646,16190.652038497195,7,0,1,0,2.0
0,0.08725634888417534,80,0,0.2677841035425176,14241.271067382355,10,0,1,0,0.0
0,0.22209697696364042,65,0,0.26646194319329897,10538.21216835472,11,0,1,0,1.0
0,0.22675854925516675,53,0,0.2223041965616203,10967.78710064266,13,0,0,0,3.0
0,0.4021512193933271,63,0,0.2932080661965775,7840.919760021423,8,0,1,1,0.0
0,0.1653923584414206,51,0,0.4688126657940787,26179.018561744946,8,0,3,0,2.0
0,0.39181057069970104,66,0,0.1776838257228474,14825.51154412041,9,0,0,0,2.0
0,0.11653993055882284,23,0,0.29693516958967264,,3,0,0,0,2.0
0,0.2805827061623155,50,0,0.2307904167393292,9078.707704744224,13,1,1,0,2.0
0,0.1542470192644729,22,0,0.1591918564850094,8144.904614947033,7,1,2,0,0.0
0,0.2772739982606708,54,0,0.42686142331946286,,7,0,0,0,1.0
0,0.5552652510948173,48,0,0.36957518859910116,,8,0,1,0,1.0
0,0.4036039368758605,71,0,0.23695867974019966,4216.094552718769,11,0,1,0,1.0
0,0.1594579986093117,61,0,0.06433725811929254,,11,0,2,0,2.0
0,0.531674440530884,44,0,0.22629025100770528,9269.200537335788,1,0,0,0,2.0
0,0.766201169962596,46,0,0.2546227864732181,9856.085088202579,5,0,1,0,0.0
1,0.8169716557106366,39,0,1.1665855466036625,7930.692299402159,7,1,3,2,3.0
0,0.18624014728957025,43,1,0.36972875101891184,10056.158905797836,7,1,0,0,1.0
0,0.3432127185430656,51,1,0.3429505931132297,,10,0,2,0,1.0
0,0.10636379182022072,70,0,0.2504529577271201,9251.27096105126,7,0,0,0,0.0
0,0.3682225169039941,40,0,0.08887169167174888,16220.022268361914,5,0,0,0,0.0
0,0.3902131982704892,45,0,0.5921797065532924,13751.670376200715,5,0,2,0,1.0
0,0.20372920619362378,47,0,0.2949771627706027,30423.450999346704,12,0,2,0,1.0
0,0.5855115231430098,85,0,0.4348471385822934,14056.91916265665,9,0,2,0,3.0
0,0.46921022850746213,60,0,0.2865430442289119,6818.654202940396,8,0,2,0,1.0
0,0.4239410014514927,67,0,0.262374112552009,9150.902587137747,5,0,1,0,1.0
0,0.3099141498736463,62,0,0.09902020748894445,7679.780799402379,12,0,2,0,1.0
0,0.3601497262085264,63,0,0.032911281663581766,,9,0,0,0,3.0
0,0.48050901132879686,58,1,0.257474892404883,17135.910725446658,4,0,0,0,3.0
0,0.32929725367730034,57,0,0.39003191720671265,,10,0,1,0,0.0
0,0.03310142934862865,31,1,0.03676091127355064,7448.313732658566,4,0,1,0,
0,0.3661319637067483,57,0,0.3482956662866996,,8,0,0,1,0.0
0,0.056873564258074855,50,1,0.3552206573414525,6583.813161362814,12,1,2,0,1.0
0,0.27136524775820076,59,0,0.25692654848797664,6392.220265147289,9,0,1,0,0.0
0,0.22306583390756282,51,0,0.19173688521015544,11979.920976748488,7,0,2,0,2.0
0,0.13816370665797373,62,0,0.26716489109026637,,11,0,3,0,1.0
0,0.5360706028889811,65,1,0.04425148992123521,7774.76911907327,7,0,0,0,1.0
0,0.060303926613192824,21,0,0.33090024311222915,15182.798843758643,8,0,0,0,1.0
0,0.18573536976709107,45,0,0.15798027829229402,3956.834314611285,7,0,0,0,2.0
0,0.25267935126008606,25,0,0.23677823550414862,4103.40048011285,10,0,1,0,0.0
0,0.525596793785341,55,0,0.21808827350468168,4831.955873343977,8,0,1,0,0.0
0,0.3779650143287559,47,0,0.1341007428491005,2526.055523152526,6,0,1,0,1.0
0,0.13924435950126215,70,0,0.3108404501241311,25548.47691899258,12,0,0,0,0.0
0,0.318221517021472,54,0,0.20185200295474945,10511.678243454338,8,0,3,0,1.0
0,0.33259936716993943,45,1,0.505982713018345,7078.180863574069,8,0,2,0,2.0
0,0.3868793372786701,65,0,0.045179807570165015,,5,0,2,0,1.0
0,0.3199031270554592,47,1,0.10098279122819723,29750.673028779085,3,0,1,0,0.0
0,0.19456095779463176,45,0,0.10766365539343095,13732.347678670532,8,0,1,0,1.0
0,0.35441613635132574,57,0,0.06974751830592055,9281.762502295556,5,0,1,0,4.0
0,0.25591729865944385,74,0,0.24553865386502674,18210.60847305421,7,1,0,0,0.0
0,0.10727250120409058,63,1,0.38250852187829076,,7,0,1,0,0.0
0,0.2970953994705157,59,0,0.4020694729201389,,7,0,2,0,1.0
0,0.15689828111922982,85,0,0.561521188179149,7308.503625193459,2,0,1,0,2.0
0,0.16766447105217513,41,0,0.19416171119636133,7367.254821023979,10,0,2,0,0.0
0,0.1565910567175961,41,0,0.3890866382576729,5955.012139827945,8,0,0,0,0.0
0,0.16441406107674997,54,0,0.06746602473888558,17253.80056761447,8,0,0,0,
0,0.1347251968320581,73,0,0.32873558577542,7638.903473889105,11,0,2,0,0.0
0,0.2593814958312481,38,1,0.2099186626982788,19469.264821308974,11,0,2,0,0.0
0,0.040080675428789944,76,0,0.10475730581604557,6539.767466431138,12,0,3,0,0.0
0,0.40438229190425157,31,0,0.18135553836642704,7335.567319542056,5,0,1,0,2.0
0,0.5780802705850407,50,0,0.1870248826269531,7893.483156372099,7,0,0,0,2.0
0,0.19830560180477452,54,0,0.39978051787537006,6313.603055209007,14,0,0,0,1.0
0,0.19419413079971753,39,1,0.3093437194763613,7381.898994167188,3,0,1,0,1.0
1,0.8520833252070086,21,3,1.3379245156199895,5876.982964576499,8,0,0,4,1.0
0,0.2360204492814914,63,0,0.23680096195002462,18051.72403304418,11,0,0,0,1.0
1,0.7757606843276919,37,1,0.8481082327541146,2327.3913547521997,9,0,1,1,0.0
0,0.09428467801448528,22,0,0.20409374453264803,5457.023757944328,6,0,0,0,1.0
0,0.28815273861958735,54,0,0.39819309001157044,7333.796422622145,9,0,0,0,1.0
0,0.2097248041521508,50,1,0.3554100001203157,7410.7718995072155,10,0,0,0,2.0
0,0.12385790284841211,53,0,0.09498908719262555,,4,0,1,0,0.0
0,0.38608808627459484,47,0,0.22018490504829927,16200.180263426182,13,0,1,0,2.0
1,0.7144460874519946,58,2,0.6306962303918513,1040.958188868573,11,1,1,0,1.0
0,0.4885458164914104,73,0,0.3591223322580015,6943.244153271747,6,0,2,0,2.0
0,0.12272299648418084,68,0,0.16336496187881,5235.792837321033,6,0,2,0,2.0
0,0.204813627066632,50,0,0.39983991366432114,,11,0,1,0,0.0
0,0.04833502528021724,45,0,0.13233973357883516,7862.766524060067,10,0,1,0,0.0
1,0.5166278918179976,65,1,1.014731251389834,5397.568319359419,7,1,0,1,1.0
0,0.6478431680457255,21,0,0.05706387119659472,12163.976234914457,7,0,3,0,1.0
0,0.5198867374973266,56,0,0.32311771716073867,8122.9102961475555,10,0,1,0,0.0
0,0.35410864178631757,62,0,0.1820296042440729,,8,0,1,0,1.0
0,0.5826520593865153,53,0,0.2399213599568819,4768.5627126071895,9,1,0,0,2.0
1,0.9119012384190214,32,2,1.144534219491268,6712.1878509579365,8,3,0,0,1.0
0,0.11303146805016341,53,1,0.3460125930007184,13894.454412137067,7,0,2,0,0.0
0,0.23768903981403675,40,0,0.017893772714836827,,7,0,0,0,1.0
0,0.0895433976796999,45,0,0.5325458370344908,,16,0,1,0,1.0
0,0.21135085583212543,49,0,0.26931805923425195,,6,0,1,1,0.0
0,0.09360337473465045,61,0,0.5285369829675082,17959.59983262067,9,0,3,0,1.0
0,0.18715749511036028,71,0,0.12031427321769626,31837.52037485316,8,0,2,0,0.0
0,0.5008621523087683,48,0,0.3143314750942617,,12,0,1,0,1.0
1,0.39374603298963645,31,2,0.27267856368984944,,7,2,2,2,0.0
0,0.3900622181071057,52,0,0.4680662907032125,14839.27354645098,11,0,0,0,1.0
0,0.27661313027092105,80,1,0.18874767286934369,4595.951877406866,6,0,2,0,0.0
0,0.3837723151716492,38,0,0.2194580334929527,10040.3538670127,4,0,1,0,0.0
0,0.03190466373911977,64,0,0.4574136217388709,6258.67775224986,4,0,0,0,1.0
0,0.1513579208871043,70,0,0.29450778680705963,21271.604666566825,4,0,0,0,3.0
0,0.17728685072380546,46,0,0.028320441031863444,10767.512118681203,11,0,2,0,0.0
0,0.09523046439809112,42,0,0.3331121158733194,5116.483212999113,8,0,3,0,2.0
0,0.37071906048137343,60,0,0.12284154160246544,15388.652303834291,15,0,2,0,1.0
1,0.9305797952708985,55,2,1.0597403570576551,4571.888391996588,6,3,1,4,0.0
0,0.14599998242337164,61,0,0.48973685817290574,8090.235885796749,6,0,2,0,2.0
0,0.3862651779490961,81,0,0.1876420430387894,7914.722856803832,4,0,4,0,1.0
0,0.23385559507304132,54,0,0.17971599295881535,10947.145181426862,13,0,1,0,0.0
0,0.1890665653058811,35,0,0.3420682416932906,4002.443151079359,7,0,0,0,1.0
0,0.5191283403672871,52,0,0.26829511371716325,,5,0,0,0,4.0
0,0.3886505392757263,55,0,0.2064710353341077,23055.41237811797,16,0,0,0,0.0
0,0.18118528531596007,69,0,0.5694836479992604,7148.467151104049,9,0,1,0,3.0
0,0.3071376624145344,49,0,0.11705243188879587,,7,0,0,0,0.0
0,0.5279854604148674,46,0,0.5977137470547633,16275.437338405814,8,0,1,0,0.0
0,0.5734259012738597,32,0,0.19976419455243616,9523.222506015793,3,0,0,0,2.0
0,0.219712658310947,59,1,0.33122744380697855,13594.463410423386,9,0,3,0,1.0
0,0.42501131679542253,85,0,0.4653200311917924,22001.02438756219,6,0,1,0,1.0
0,0.05530795003211062,48,0,0.18309577291487947,,9,0,1,0,2.0
0,0.2345310272144692,58,0,0.10095154997380969,12043.563779523396,8,0,1,0,2.0
0,0.06105354000223804,44,1,0.04923454909954397,7572.370668871412,8,0,1,0,0.0
0,0.2940820290200868,34,2,0.3233711475487453,9321.341039395811,4,0,2,0,2.0
0,0.3726611054427458,58,0,0.25868075467091084,,9,0,1,0,2.0
0,0.29409090548663375,52,0,0.26219034547945896,9043.707121430978,9,0,1,0,3.0
0,0.36082336984396424,21,0,0.13933422171084373,7694.654289536439,4,0,0,0,3.0
0,0.6104999208719197,74,0,0.10285206674374953,17597.16809174849,8,0,0,0,3.0
0,0.5350728283756045,57,0,0.23431423234632245,,6,0,1,0,1.0
0,0.31573292436351186,53,0,0.14385321008246849,7784.917228742892,9,0,2,0,1.0
0,0.19883090469438805,46,0,0.3479266261906065,,7,0,2,0,0.0
0,0.4102587476224362,57,1,0.3780656277061051,28475.755439557113,8,0,1,0,1.0
0,0.13239338435342135,58,0,0.1493018706337036,16437.16334241421,9,0,1,0,2.0
0,0.1199815187647296,57,1,0.4437681048723685,5446.190641895568,11,0,0,0,1.0
0,0.0859828863827245,66,0,0.38634132101066715,,9,0,2,0,3.0
0,0.18271249596945968,70,0,0.07472468208873635,13283.92876074472,10,0,1,0,1.0
0,0.30649787598594874,80,0,0.18032617522101496,4480.628111975422,2,0,1,0,1.0
0,0.3572330498898604,40,0,0.7288288243695736,17962.381836316923,9,0,1,0,0.0
0,0.007686033531095016,43,0,0.14122807583596103,10988.229806012696,7,1,2,0,0.0
0,0.28055273747218806,57,0,0.19554842872823092,,10,0,3,0,2.0
0,0.3112068569635932,41,0,0.1663109377030495,8494.995253804502,7,0,0,0,3.0
0,0.05436851310545513,43,0,0.08706618948133032,12608.296680948719,7,1,0,0,2.0
0,0.01183640536151053,58,0,0.26212976382548975,12912.549370166511,4,0,1,0,0.0
0,0.4835570618366005,64,0,0.33975988513014194,10875.783309034909,7,0,0,1,1.0
0,0.4896375362863395,69,0,0.22968492443666327,12653.531803167944,8,0,1,0,0.0
0,0.20204309043419413,49,0,0.04874159198798211,9241.375696697227,7,0,3,0,3.0
0,0.5384326282850266,58,2,0.3397188524334307,5477.920223701171,9,0,2,0,1.0
0,0.052263359757666904,55,0,0.35532121805416567,3565.8451757654116,8,0,3,0,0.0
0,0.072045416411221,52,0,0.23023849891103831,7268.646795991777,6,0,1,0,2.0
0,0.39659322019855403,40,0,0.11438338451722335,14697.119359212948,10,0,2,0,0.0
0,0.34866796498940167,38,1,0.5791540667306938,5887.451230848159,9,0,3,0,1.0
0,0.41144471295012636,61,0,0.2967168238961286,16821.323263212646,10,0,0,0,0.0
0,0.13014066486097337,40,0,0.1331118348378972,19842.72882753548,13,0,1,0,0.0
0,0.6739915842147272,27,0,0.08090479010471044,12535.992613549435,11,0,0,0,0.0
0,0.09813536965618631,51,0,0.1883120621409693,9109.034660636125,15,0,0,0,3.0
0,0.16081660117786128,72,0,0.6390163477207634,16520.447340702714,4,0,1,0,0.0
0,0.24637905032342447,21,0,0.3305513042608817,,9,0,0,0,1.0
0,0.1842888578993509,47,0,0.4044305616857708,8843.574946895473,8,0,1,0,0.0
0,0.05291508267900169,61,0,0.2915989019751318,10325.856150968344,5,0,3,0,0.0
0,0.20292265461619663,26,0,0.2351003137191956,6589.626338684895,11,0,1,0,1.0
0,0.23787939195016294,49,0,0.0753478611700096,,10,0,2,0,1.0
0,0.6903241996654378,36,0,0.10837174787338517,3521.073982982385,6,0,0,0,1.0
0,0.3136306133770283,37,0,0.2852062158004157,,9,0,2,0,1.0
0,0.45245428438623375,46,0,0.4915003693435505,6460.015261962536,7,0,0,0,0.0
0,0.17830755263636602,36,0,0.3189413199570241,,10,0,3,0,1.0
1,0.6122550747858012,49,3,1.1056655877347334,4155.679076663048,18,2,0,2,3.0
0,0.6182252133328172,51,1,0.5017366433118788,,4,0,3,0,0.0
0,0.3242411532759892,83,0,0.29910204749739416,,8,0,2,0,0.0
0,0.4415662302403734,62,0,0.41465575252276604,7802.220241126925,4,0,3,0,1.0
0,0.5622113741711756,66,0,0.11735170897051184,,5,0,2,0,1.0
0,0.5597267252920879,63,0,0.40183802941396013,7182.93502008847,10,0,0,0,1.0
0,0.12782304875682424,42,0,0.1699985386229947,6478.457117906267,12,0,1,0,1.0
0,0.24603685824466864,56,0,0.5483661382976405,5453.723342718246,13,0,1,0,1.0
0,0.1738343039348944,67,0,0.5158964223280113,17523.089506730652,4,1,1,0,0.0
0,0.21339526597467304,63,0,0.303505227725851,8852.823729367927,9,0,0,0,0.0
0,0.13744842575163455,54,0,0.20970642433516062,11340.818663956656,8,0,1,0,2.0
0,0.13040637392731844,59,0,0.21526938735368178,4573.83424677955,11,0,1,0,4.0
1,0.8089076037286629,49,1,1.0388771829114094,4289.2132249012675,9,1,1,3,0.0
0,0.3825684860484161,63,0,0.38095815184947834,6304.772319251924,5,1,1,0,1.0
1,0.7954750180552103,47,4,1.3092953302748795,6949.756419618022,9,3,0,0,0.0
0,0.35889036984126804,50,1,0.35427549718331414,5734.731599184627,5,0,0,0,2.0
1,0.8614345747346742,35,1,0.770279076099514,2257.9681022008513,12,2,1,0,2.0
0,0.36215781849238776,84,0,0.18179810354116804,,4,0,1,0,2.0
0,0.6437573713525925,74,1,0.08420292592583035,7240.32401096164,8,0,1,0,0.0
0,0.09568661442093172,53,1,0.1526716533513524,12572.057230951661,7,0,0,1,0.0
0,0.7580149861741814,82,0,0.152264145021079,6531.950823496679,9,0,3,0,0.0
0,0.16989177741003775,60,0,0.24002317890964858,5707.258912260628,6,1,2,0,0.0
0,0.20690158495988317,45,0,0.19478116274044083,38519.24203872888,7,0,4,0,2.0
0,0.0284943573635945,64,1,0.2698183309786112,,8,0,2,0,2.0
0,0.06327661606451122,57,0,0.18126954333078518,,4,0,0,0,1.0
0,0.04329019752389997,63,0,0.3918049472098782,6178.8114683965305,8,0,1,0,0.0
0,0.12473035547876363,32,0,0.3281692062756072,4580.330716850212,5,0,1,0,0.0
0,0.4064259599903626,40,0,0.43084513458995444,9460.405441232078,6,0,0,1,1.0
0,0.3760998770345493,72,0,0.3543953660025771,5062.155275091059,11,1,0,0,0.0
0,0.5305618351456932,75,0,0.18139490011554682,,7,0,2,0,3.0
0,0.2482373120980329,71,0,0.3989134268525676,6648.039221319208,6,0,0,0,4.0
0,0.5472337517479953,83,0,0.5438733417265844,18507.394061646344,8,0,2,0,2.0
0,0.4507708442035383,60,0,0.26178077038702224,4578.059880506707,10,0,0,0,1.0
0,0.24790540472133268,59,0,0.1848667295111537,,7,0,0,0,0.0
0,0.30966606206539166,39,1,0.35883038890894414,11413.510388738723,10,0,0,0,1.0
0,0.21424186692427746,43,0,0.06112749389199536,,10,0,1,0,0.0
0,0.6270455695594733,24,0,0.2580949218498043,6774.509529867832,10,0,0,0,1.0
0,0.26154880231959377,47,1,0.296852330904803,10787.447034361308,9,0,0,0,1.0
0,0.15168838126479195,23,0,0.29409905047319174,11077.190462849954,8,0,2,0,1.0
0,0.42125262797983837,67,0,0.17971910394806173,12050.650600758261,3,0,2,0,1.0
0,0.21266843154169257,57,0,0.26886294061174687,,9,0,0,0,0.0
0,0.19385589950586607,23,0,0.3185059351375808,5583.039042111082,16,0,1,0,0.0
0,0.6623048483064037,49,1,0.08562831546754568,15355.547853024977,7,0,2,0,
0,0.3362123280449835,79,0,0.08999923982969821,9880.107517660443,10,0,1,0,2.0
0,0.07209217747640359,50,0,0.256742062892177,7284.90056196472,4,0,1,0,2.0
0,0.28473721187092677,38,0,0.11636458474446609,5998.116480781746,9,0,1,0,1.0
0,0.10890146035489294,27,0,0.2803951178764454,15697.138457512847,11,0,0,0,3.0
0,0.4471447739968985,27,0,0.30813960386935346,19775.104376443953,8,0,2,0,1.0
0,0.15281449268375014,59,0,0.3501450004290263,13196.003803077805,3,0,2,0,0.0
1,0.3300951718580579,50,1,1.3437250178645268,3295.5925096985707,8,2,2,2,1.0
0,0.20184462921313645,47,0,0.16872518812818094,,6,0,0,0,3.0
0,0.12584572282652792,45,0,0.24643201980590598,8259.099599915438,8,0,3,0,0.0
0,0.05695435494023595,50,0,0.344035868283958,28768.908402628622,8,0,0,0,2.0
0,0.24998732618001257,34,1,0.32792945329983,5826.753735423519,8,0,1,0,2.0
